"","assigned_cluster"
"cond_C_cell317",3
"cond_C_cell318",3
"cond_C_cell319",3
"cond_C_cell320",3
"cond_C_cell321",3
"cond_C_cell322",3
"cond_C_cell323",3
"cond_C_cell324",3
"cond_C_cell325",3
"cond_C_cell326",3
"cond_C_cell327",3
"cond_C_cell328",3
"cond_C_cell329",3
"cond_C_cell330",3
"cond_C_cell331",3
"cond_C_cell332",3
"cond_C_cell333",3
"cond_C_cell334",3
"cond_C_cell335",3
"cond_C_cell336",3
"cond_C_cell337",3
"cond_C_cell338",3
"cond_C_cell339",3
"cond_C_cell340",3
"cond_C_cell341",3
"cond_C_cell342",3
"cond_C_cell343",3
"cond_C_cell344",3
"cond_C_cell345",3
"cond_C_cell346",3
"cond_C_cell347",3
"cond_C_cell348",3
"cond_C_cell349",3
"cond_C_cell350",3
"cond_C_cell351",3
"cond_C_cell352",3
"cond_C_cell353",3
"cond_C_cell354",3
"cond_C_cell355",3
"cond_C_cell356",3
"cond_C_cell357",3
"cond_C_cell358",3
"cond_C_cell359",3
"cond_C_cell360",3
"cond_C_cell361",3
"cond_C_cell362",3
"cond_C_cell363",3
"cond_C_cell364",3
"cond_C_cell365",3
"cond_C_cell366",3
"cond_C_cell367",3
"cond_C_cell368",3
"cond_D_cell1",4
"cond_D_cell2",4
"cond_D_cell3",4
"cond_D_cell4",4
"cond_D_cell5",4
"cond_D_cell6",4
"cond_D_cell7",4
"cond_D_cell8",4
"cond_D_cell9",4
"cond_D_cell10",4
"cond_D_cell11",4
"cond_D_cell12",4
"cond_D_cell13",4
"cond_D_cell14",4
"cond_D_cell15",4
"cond_D_cell16",4
"cond_D_cell17",4
"cond_D_cell18",4
"cond_D_cell19",4
"cond_D_cell20",4
"cond_D_cell21",4
"cond_D_cell22",4
"cond_D_cell23",4
"cond_D_cell24",4
"cond_D_cell25",4
"cond_D_cell26",4
"cond_D_cell27",4
"cond_D_cell28",4
"cond_D_cell29",4
"cond_D_cell30",4
"cond_D_cell31",4
"cond_D_cell32",4
"cond_D_cell33",4
"cond_D_cell34",4
"cond_D_cell35",4
"cond_D_cell36",4
"cond_D_cell37",4
"cond_D_cell38",4
"cond_D_cell39",4
"cond_D_cell40",4
"cond_D_cell41",4
"cond_D_cell42",4
"cond_D_cell43",4
"cond_D_cell44",4
"cond_D_cell45",4
"cond_D_cell46",4
"cond_D_cell47",4
"cond_D_cell48",4
"cond_D_cell49",4
"cond_D_cell50",4
"cond_D_cell51",4
"cond_D_cell52",4
"cond_D_cell53",4
"cond_D_cell54",4
"cond_D_cell55",4
"cond_D_cell56",4
"cond_D_cell57",4
"cond_D_cell58",4
"cond_D_cell59",4
"cond_D_cell60",4
"cond_D_cell61",4
"cond_D_cell62",4
"cond_D_cell63",4
"cond_D_cell64",4
"cond_D_cell65",4
"cond_D_cell66",4
"cond_D_cell67",4
"cond_D_cell68",4
"cond_D_cell69",4
"cond_D_cell70",4
"cond_D_cell71",4
"cond_D_cell72",4
"cond_D_cell73",4
"cond_D_cell74",4
"cond_D_cell75",4
"cond_D_cell76",4
"cond_D_cell77",4
"cond_D_cell78",4
"cond_D_cell79",4
"cond_D_cell80",4
"cond_D_cell81",4
"cond_D_cell82",4
"cond_D_cell83",4
"cond_D_cell84",4
"cond_D_cell85",4
"cond_D_cell86",4
"cond_D_cell87",4
"cond_D_cell88",4
"cond_D_cell89",4
"cond_D_cell90",4
"cond_D_cell91",4
"cond_D_cell92",4
